text,label
وجوه البخص تع زبي نك الكاوكاوو لي جابهم ونك قلاوي لي جابو طيز ماتهم ونك الزب لي ضرب في طيز ماتهم وجابهم,1
نيك عمري غدوا عندي فرض  ونتاع  المات  قاتلنا غير إلا اشعة,1
تغسل,0
Vive tebbo,0
لو كنت أنت رئيس لاسترحنا من كل هذه المشاكل لكن .إن مع العسر يسرين .حياك و بياك يا من تستطيع أن تحل جميع مشاكل العالم في اسبوع لكن جنرلت حنشة حسدونا فيك ..لك الله يا الكرة الأرضية .,0
بزاااف تخرطي و تشوفي يمين يسار و الى الورقة ،بلاكي تخرجي من الموضووووووع ههههههههههههههههههههههههه. ضحكتيني والله ,1
نت هدرتي بفمك كونت تباتي مع عراس سمانة في لحرام وجايا تسبي في الرجال وتسبي في يماه الي هيا اشرف منك,1
الموسيقى لي في الاخر كسميتها😂😂,0
اللهم امين يارب العالمين,0
خلاط,0
حياك الله خويا امير ,0
اول مرة الادمن يقيسها 😳,0
لانتاج إنطلق بمصنع أوسكو سنة ,0
انت كنت حارق في فرنسا في عمين وليت ب كوارطك و    Q5 و $$ منين هههههه يا ............ 🤔🤔🤔🤔 افهم يا لفاهم,1
حمدا للسلامه,0
نحن لا نبيع هذا المنتج,0
بسلفع من النساء  خراجة و ولاجة,1
"Félicitations Amir
Zkara fi 3ablus hhhhhhhh",1
حلمك بالنسبة لي بوداوي هو حاضره 👌,0
المبلغ هذا اليراك تهدر عليه راهو أداه حداد وزيادة عليه أضعاف خويا متغلطش,0
خضرة وحمرة نلبسوها وندورو فكل مكان 💚❤️,0
بروست,0
دولة مدنية ماشي عسكرية,0
وهل هذه نظرية علمية او علم فيزياء ام رايك الشخصي غير المتواضع 🤫🤫,1
ويحك ولما العنصرية اذا 😕🙂,1
hna nhabo mouloudia yal kavi ,1
رخيس دعم بوتفليقة للعهدة الخامسة لي ان بوتفليقة دفع راشوة لفرنسا لكي يطلق سرحه من السجن الذي دخله من اجل,1
اخطاني ياقط وخليني نتخبط,1
دزاير كامل رفضو الانتخاب مش غير البربر و الدليل شوف عدد المنتخبين شحال و انا ما انتخبتش مي عربي و زوفوني لا بغيتو مكانش مشكل,0
ستبوقون رجال في نظري ولن تغيره الايام ولا السنين ولا الدجالين ولاغيرهم,0
انت هو العصابة الكبيرة يا العائلة يا كلب فرنسا,1
بغل يا دين الله فريت اوملات بالبيض,1
الخموس عليها، ما شاء الله ربي يحفظها,0
بتأكيد هو عربي ,0
الحراك هو سبابنا يتنحاو قاع يروحو قاع هههههههه دوك تروحو ههههه,0
يرجى الاتصال بوكيلنا المعتمد على الرقم الموضح أسفله:,0
 undefined undefined اقراو ليكومونتار,0
ضك يجو يتعرقو عليك .. واش داك تخرب,0
نعبدو ربي,0
مبروك عليك...بالصحة أو الهنى و طول العمر...,0
أن شاءالله ربي يشفي كل مرض كما شفيت أنا منو,0
المولوخية,0
حياتو كاملة حراق وميعرفش بلي الاوملات هي البيض,0
حسبنا الله ونعم الوكيل . سنقلع هاد النضام من جدوره بإذن الله دولة الحق قاإمة بإذن الله ,0
امين,0
استحمار بوصبع لزرق,1
علاش مولودية؟!!,0
بلاد شكوبي حسبنا الله ونعم الوكيل,1
@user لاه انت ماعجبكش زعما,0
  صدقت  عبيد ربراب ولاد الدشرة غاضهم الحال,1
اهههههههه يا البرنوس لحمر واش راك دير (قليل ليعرف المعاني),0
روحو تموتو....,1
مبروك على الجزائر جيشا وشعبا أول صحفي استقصائي حر في تاريخ البلاد,0
اجلوووووود,0
نحن في الإنتظار,0
العز لمثل هؤلاء الشباب العظماء الذين يقومون بتوعية الشباب,0
يوريدون الانفجار ولكن لن يكون هدا سوف يرحلون باذن الله,0
الصدق و المصداقية حرية الصحافة محفوظة لدى أمير,0
الله  يذلك يالمزدة ياخاين وطن,1
منظمة المخابرات الإرهابية الجزائرية تصدر مذكرة توقيف دولية ضد الأحرار ... وتوفيق السفاح والحوار وفنون وكل المجرمين في النظام الجزائري الإرهابي من يصدر مذكرة دولية ضدهم!؟؟؟؟  النظام هم الإرهاب الحقيقي,1
الدولة نكحتلها يماها,1
معكم الله يا احرار الجزائر ,0
الذباب انتاع ربراب يتحاسبو قاع والإعدام في السحات العمومية,1
تناكت فيك اليوم تتغلق لاباج 😂😂😂😂,1
قرب الحنفية,0
امير رجل عظيم يستحق التنويه والتقدير عكس ماتقولنه,0
قستها 🙃,0
الموقر,0
روح تطي يا العطاي,1
@user تعوم في البحر راك تفوسختي نيشان ومنها تشد لوين ذهبي جميل,0
7 من الحراش واحد من لزمو ربي يهدينا ويهديهم هكذا يكونو الرجال,1
الجزائر نسات نهار دخل رئيس ديالم هارب من فرنسا أو خبعوه أو مباعوهش شنو دار هوا غضرم اكبر وأحقر شعب و دولة هم الجزائريين والجزائر ,1
حنا سطوحات نرموا منهم الزبل حاشاكم اللهم اهدنا و اهدي بنا واجعلنا من المهتدين,1
نت بروحك فرخ معندكش اصل ا نطفة فرانسا,1
اعطيولنا حقنا يا خداعين وين راهم لي كادو إللي ربحناهم في طومبولا كاس افريقيا انا ربحت تلفاز عندي عام لحد الآن ما بان والو وآلله نفضحكم يا ناس ما تامنوش هاذي الماركة خداعة وربراب شخصيا ماعلابالوش بصح لازم يسمع,1
عيب جزائر لغلى يقطع فل شعب,0
Admin bghal 😊,1
انا نحب تونس ونحب نتفرج على البرامج تاعها وزيد انا رحت لتونس وصليت فيها و سمعت الاذان وبطبيعة الحال انا حوست على المسجد لقيت وانت  حوست على ملهى لقيت عادي,0
Signaliw rebb la page hadi aya leqvayel aaa,1
106راك ....,1
"تبون خدع كامل الجزائرين
وعود كاذبة في جميع المجالات",1
نيك موك اكبر قناة كذابة,1
بلاد نمي,1
Mout belfagaa ya wahd. Addayout ydji nharak oa tmout ki el kelb,1
"حسبي الله ونعم الوكيل في بوصبع لي وصل الجزائري لي هذا المستوى
انا الله يمهل ولا يهمل",1
بالمنافق  حبيت تقول ربراب يخلوه ميروحش للحبس ومعليش يسرق نيك موك نتا وربراب علاش ربراب راه يقسم معاك يالقواد,1
لا شيء أفضل من مائدة شهية و جميلة مع جميع العائلة في يوم الجمعة ، شاركونا مائدتكم,0
مبروك عليك ولعقوبة لديبلومات أخرى كل التوفيق بإذن الله,0
ومحمد صلاح فخر الشعر نسيتو,1
كاش عاصيمي ناكلك ختك ؟,1
الرئيس الوحيد لأمريكا لي خارجها ديراكت ماشي كيما لوخرين يديرو رواحهم ملايكة و هوما شياطن,1
و الله غير اندهش من بعض العبيد يبررون و يتمحلسون مثل الجراو...هاذي حقيقة أبيتم او كرهتم ..لا توجد سيولة و لا زيت و لا حليب و أسعار أغلبية المواد شعلت فيها النار و الطرقات مغلوقة ...واش حسبتونا عايشين في كوكب آخر و لا واش ...سبحان الله على طبايع بعض الشياتين.....,1
والوخدة زوجها كان يقول أثناء الحملة الانتخابية نتاع الهف ان العصابة ستحاسب,0
مطولش وتلحقهم دزاير,0
أسكت يناقش  يكداب,1
انانشري الطباخة لكن وين العنوان من فضلك أن من وهران,0
راك غالط بزاف صحبي الرزق يأتي بعد الزواج و هدي قالها عمر بن الخطاب رضي الله عنه مشي أنا,0
@user فكرتيني حلمت بن زيما مرض وجابو بلايلي يلعب فبلاصتو فالريال ماعلاباليش كفاه يلعب فبلاصتو ماتسقسينيش الم… @user,0
أمير أشرف من أصلك,1
السلام العليكم,0
باركا الله فيك,0
من فضلكم الافران المدمجة شعال المقسات تاعها أسفة على الازعاج,0
@user كول واعر يا ختي سلمى جبتيه في الشبكة نيشان 👌👌👌👌,0
"اثبت التجارب حول العالم أن الشخص كي تقولو ""ماتشريش"" يعني بصيغة المخاطب",0
   سنة رابعة ياخي   ولا واش قولت ,0
ولغير قستها 1000,0
الادمين نحكمك نقطعك,1
لا احد يمثل احد يا شكوبي,1
عنصريين,1
لاخاطر موالين القنوات بكل نقوشة,1
